"image_name","mae","mse","sad"
"4.jpg","0.055003732442855835","0.007798205129802227","57.675594329833984"
"2.jpg","0.01097856368869543","0.0020118560642004013","11.511857986450195"
"5.jpg","0.0096806725487113","0.0013611922040581703","10.150920867919922"
"8.jpg","0.00606045825406909","0.0016071680001914501","6.354851245880127"
"10.jpg","0.005915103480219841","0.0011562269646674395","6.202435493469238"
