"image_name","mae","mse","sad"
"4.jpg","0.0703105479478836","0.018427351489663124","73.7259521484375"
"5.jpg","0.016466990113258362","0.0024287754204124212","17.266891479492188"
"2.jpg","0.008583663031458855","0.0018790236208587885","9.000622749328613"
"8.jpg","0.004737113602459431","0.002633374184370041","4.967223644256592"
"10.jpg","0.0045027039013803005","0.001334296423010528","4.7214274406433105"
